Distance_(microns),Value,X1,Y1,X2,Y2
31.7604,19.9592,31.7604,17.7646,31.7604,11.5806
31.8293,20.8110,31.8293,17.5862,31.8293,10.9916
31.8982,17.6135,31.8982,17.6261,31.8982,12.1910
31.9670,14.0034,31.9670,16.1749,31.9670,12.5278
32.0359,12.4525,32.0359,17.8145,32.0359,17.3432
32.1048,11.3312,32.1048,19.2540,32.1048,15.5672
32.1737,10.5080,32.1737,21.1706,32.1737,13.0075
32.2426,8.2788,32.2426,17.0942,32.2426,9.5916
32.3115,7.0208,32.3115,17.7704,32.3115,6.9340
32.3804,6.4850,32.3804,13.4012,32.3804,6.6940
32.4493,6.4035,32.4493,11.0305,32.4493,7.2200
32.5182,4.2676,32.5182,15.5793,32.5182,7.9893
32.5871,4.8211,32.5871,13.0071,32.5871,10.0852
32.6560,4.5240,32.6560,11.9079,32.6560,10.7537
32.7249,4.4764,32.7249,11.0689,32.7249,9.8221
32.7938,3.7020,32.7938,10.1571,32.7938,11.3974
32.8627,5.5082,32.8627,9.1011,32.8627,13.8512
32.9316,3.9492,32.9316,5.7471,32.9316,10.5824
33.0005,4.0172,33.0005,5.4557,33.0005,11.1415
33.0694,3.6523,33.0694,4.7197,33.0694,10.9780
33.1383,3.9832,33.1383,6.3772,33.1383,11.8037
33.2071,4.5216,33.2071,6.7436,33.2071,13.6410
33.2760,4.5362,33.2760,5.9598,33.2760,13.8557
33.3449,5.1176,33.3449,5.5783,33.3449,13.1778
33.4138,6.8334,33.4138,4.1181,33.4138,13.3725
33.4827,7.3535,33.4827,5.0582,33.4827,12.5198
33.5516,8.0403,33.5516,3.2106,33.5516,11.2658
33.6205,9.5141,33.6205,3.6974,33.6205,11.3361
33.6894,9.9116,33.6894,3.6439,33.6894,13.3371
33.7583,11.0584,33.7583,4.6995,33.7583,18.3782
33.8272,14.1274,33.8272,4.6229,33.8272,21.2633
33.8961,12.8482,33.8961,5.4750,33.8961,21.4793
33.9650,10.3042,33.9650,5.7151,33.9650,20.4310
34.0339,7.3598,34.0339,6.0020,34.0339,17.7757
34.1028,8.2854,34.1028,6.7393,34.1028,14.2037
34.1717,9.4009,34.1717,6.4513,34.1717,12.5625
34.2406,10.4536,34.2406,7.3323,34.2406,14.5744
34.3095,10.6380,34.3095,8.1416,34.3095,14.3385
34.3784,10.9165,34.3784,9.4699,34.3784,13.5508
34.4472,10.7506,34.4472,11.8560,34.4472,12.0431
34.5161,10.1573,34.5161,13.0124,34.5161,12.1795
34.5850,10.8353,34.5850,13.2494,34.5850,12.0110
34.6539,10.4554,34.6539,15.7542,34.6539,8.3402
34.7228,7.1654,34.7228,20.6664,34.7228,10.9520
34.7917,7.4053,34.7917,27.7012,34.7917,12.1275
34.8606,9.0547,34.8606,22.8158,34.8606,13.4187
34.9295,10.8766,34.9295,17.3349,34.9295,11.9886
34.9984,9.4426,34.9984,13.6521,34.9984,15.6665
35.0673,10.0688,35.0673,13.2408,35.0673,20.9824
35.1362,9.6579,35.1362,12.1895,35.1362,21.7811
35.2051,9.2306,35.2051,13.2769,35.2051,25.7631
35.2740,9.3001,35.2740,13.8106,35.2740,24.2348
35.3429,8.1955,35.3429,10.7080,35.3429,24.6320
35.4118,8.2522,35.4118,10.9482,35.4118,24.4924
35.4807,9.4205,35.4807,9.2218,35.4807,23.6760
35.5496,10.1456,35.5496,7.5574,35.5496,20.9860
35.6185,10.6301,35.6185,6.4984,35.6185,21.0696
35.6873,15.0589,35.6873,5.3160,35.6873,21.7378
35.7562,15.1460,35.7562,3.7879,35.7562,22.3568
35.8251,14.8634,35.8251,4.5621,35.8251,21.0980
35.8940,15.7480,35.8940,5.9879,35.8940,19.1547
35.9629,13.1826,35.9629,6.6280,35.9629,18.5860
36.0318,12.7902,36.0318,7.1242,36.0318,14.0397
36.1007,11.5623,36.1007,7.0903,36.1007,14.9931
36.1696,11.6606,36.1696,5.8087,36.1696,14.8691
36.2385,10.7589,36.2385,6.0851,36.2385,12.3551
36.3074,8.8638,36.3074,5.8710,36.3074,13.5377
36.3763,10.3289,36.3763,5.8676,36.3763,12.5067
36.4452,9.9006,36.4452,6.0005,36.4452,15.2272
36.5141,13.8790,36.5141,5.4921,36.5141,14.9718
36.5830,13.4080,36.5830,4.9104,36.5830,15.2015
36.6519,13.3953,36.6519,4.4802,36.6519,13.8049
36.7208,14.6672,36.7208,6.0130,36.7208,13.7726
36.7897,15.6083,36.7897,6.2709,36.7897,13.2867
36.8586,13.2522,36.8586,4.7886,36.8586,11.6082
36.9274,13.9178,36.9274,4.4086,36.9274,13.1148
36.9963,14.1198,36.9963,5.3087,36.9963,13.5280
37.0652,14.3275,37.0652,4.5880,37.0652,13.0588
37.1341,15.1658,37.1341,5.7137,37.1341,12.2855
37.2030,15.4643,37.2030,5.4049,37.2030,13.5249
37.2719,14.2858,37.2719,5.8826,37.2719,15.3140
37.3408,15.8799,37.3408,8.7018,37.3408,13.8443
37.4097,18.7071,37.4097,10.3573,37.4097,11.6268
37.4786,20.7207,37.4786,10.5894,37.4786,10.4176
37.5475,24.2870,37.5475,8.2961,37.5475,9.9866
37.6164,24.3291,37.6164,7.4537,37.6164,9.0772
37.6853,23.7071,37.6853,7.1091,37.6853,9.7793
37.7542,21.0122,37.7542,7.8933,37.7542,11.2845
37.8231,19.9626,37.8231,7.5832,37.8231,11.3334
37.8920,17.5998,37.8920,10.8448,37.8920,11.0168
37.9609,12.0819,37.9609,14.5939,37.9609,9.8616
38.0298,10.8948,38.0298,15.0750,38.0298,12.4024
38.0987,13.0812,38.0987,14.5591,38.0987,15.7927
38.1675,14.0989,38.1675,14.0853,38.1675,20.4948
38.2364,11.9665,38.2364,12.8670,38.2364,20.8414
38.3053,9.7659,38.3053,13.0548,38.3053,21.5234
38.3742,10.0647,38.3742,13.1575,38.3742,17.0049
38.4431,11.7863,38.4431,12.0232,38.4431,13.5516
38.5120,11.1414,38.5120,12.9367,38.5120,12.3767
38.5809,9.6503,38.5809,12.0489,38.5809,11.2954
38.6498,8.3556,38.6498,10.3570,38.6498,9.9493
38.7187,10.8284,38.7187,10.6526,38.7187,8.4351
38.7876,12.8853,38.7876,13.8079,38.7876,7.6178
38.8565,8.8129,38.8565,11.8603,38.8565,6.8385
38.9254,8.9231,38.9254,11.7645,38.9254,7.4187
38.9943,8.5216,38.9943,12.9727,38.9943,8.2529
39.0632,9.9127,39.0632,11.0716,39.0632,9.5283
39.1321,7.1999,39.1321,11.1047,39.1321,8.4611
39.2010,8.0102,39.2010,12.6653,39.2010,11.0393
39.2699,8.6998,39.2699,13.6491,39.2699,12.2090
39.3388,7.4519,39.3388,11.6089,39.3388,10.8717
39.4076,9.4164,39.4076,11.7246,39.4076,9.3176
39.4765,8.9646,39.4765,10.9617,39.4765,9.5210
39.5454,8.5623,39.5454,9.7785,39.5454,9.4535
39.6143,5.1083,39.6143,8.9644,39.6143,10.1583
39.6832,7.0600,39.6832,7.4729,39.6832,9.1095
39.7521,8.5740,39.7521,7.5434,39.7521,9.3113
39.8210,11.9291,39.8210,7.8047,39.8210,9.6047
39.8899,12.8098,39.8899,10.4507,39.8899,9.3383
39.9588,10.6292,39.9588,11.5512,39.9588,11.4873
40.0277,10.1662,40.0277,10.8846,40.0277,11.1365
40.0966,9.0915,40.0966,12.4289,40.0966,9.2626
40.1655,12.4919,40.1655,10.9823,40.1655,11.7838
40.2344,12.9869,40.2344,11.2670,40.2344,14.0756
40.3033,13.6903,40.3033,13.2682,40.3033,17.0979
40.3722,11.0872,40.3722,12.0301,40.3722,18.0115
40.4411,11.4427,40.4411,11.5798,40.4411,18.9147
40.5100,12.2232,40.5100,11.4264,40.5100,14.8641
40.5789,11.2094,40.5789,11.1999,40.5789,11.7677
40.6478,13.4270,40.6478,10.1683,40.6478,8.8539
40.7166,14.6097,40.7166,9.0142,40.7166,7.7972
40.7855,16.4649,40.7855,10.5873,40.7855,7.9440
40.8544,16.1888,40.8544,12.6613,40.8544,8.0634
40.9233,17.2804,40.9233,13.4121,40.9233,7.2311
40.9922,17.9700,40.9922,14.3973,40.9922,6.0637
41.0611,14.3225,41.0611,13.4396,41.0611,5.8093
41.1300,15.2477,41.1300,14.9884,41.1300,6.7427
41.1989,17.8713,41.1989,15.7172,41.1989,9.1052
41.2678,17.0872,41.2678,17.3035,41.2678,9.4929
41.3367,16.2147,41.3367,14.6259,41.3367,6.3389
41.4056,17.3144,41.4056,11.0006,41.4056,6.8027
41.4745,19.4231,41.4745,8.7311,41.4745,8.5705
41.5434,23.3593,41.5434,8.5316,41.5434,6.0723
41.6123,16.4620,41.6123,5.8298,41.6123,9.1882
41.6812,15.5268,41.6812,5.3003,41.6812,8.3107
41.7501,10.1395,41.7501,4.2391,41.7501,10.8036
41.8190,8.3193,41.8190,6.6097,41.8190,11.1693
41.8879,5.6485,41.8879,7.7770,41.8879,13.3540
41.9567,6.0940,41.9567,7.2243,41.9567,13.1631
42.0256,5.4897,42.0256,7.6838,42.0256,18.0558
42.0945,4.1369,42.0945,7.9657,42.0945,21.3786
42.1634,3.5974,42.1634,6.0813,42.1634,25.7496
42.2323,3.7130,42.2323,7.5805,42.2323,26.5155
42.3012,2.9769,42.3012,10.8445,42.3012,25.6554
42.3701,2.5266,42.3701,10.4758,42.3701,25.7246
42.4390,3.8956,42.4390,9.5305,42.4390,24.1648
42.5079,4.5569,42.5079,10.1482,42.5079,25.7178
42.5768,4.5287,42.5768,10.6311,42.5768,26.9293
42.6457,4.3465,42.6457,9.8302,42.6457,23.4990
42.7146,4.6942,42.7146,10.4860,42.7146,18.8317
42.7835,6.0035,42.7835,9.2508,42.7835,13.9079
42.8524,4.9617,42.8524,9.5508,42.8524,11.8838
42.9213,5.0558,42.9213,8.4593,42.9213,11.8761
42.9902,5.1594,42.9902,9.4666,42.9902,11.1420
43.0591,7.6351,43.0591,8.9322,43.0591,8.9727
43.1280,8.4653,43.1280,9.5012,43.1280,10.0926
43.1968,8.0559,43.1968,11.7359,43.1968,9.0565
43.2657,8.3260,43.2657,11.3945,43.2657,8.9847
43.3346,7.6813,43.3346,9.6870,43.3346,8.4636
43.4035,4.9242,43.4035,8.3644,43.4035,8.4991
43.4724,4.9374,43.4724,5.9369,43.4724,9.4024
43.5413,5.3318,43.5413,7.7180,43.5413,10.2402
43.6102,4.8093,43.6102,8.4725,43.6102,9.6113
43.6791,3.8832,43.6791,10.6027,43.6791,10.7642
43.7480,3.9735,43.7480,10.6868,43.7480,7.0937
43.8169,4.8138,43.8169,12.0374,43.8169,7.5283
43.8858,5.3685,43.8858,9.7848,43.8858,5.2156
43.9547,3.0744,43.9547,9.5708,43.9547,4.8411
44.0236,3.7848,44.0236,9.2383,44.0236,6.2055
44.0925,3.4862,44.0925,9.5448,44.0925,6.7515
44.1614,3.6946,44.1614,10.1861,44.1614,6.1563
44.2303,5.4591,44.2303,15.8596,44.2303,6.3222
44.2992,7.1754,44.2992,18.9390,44.2992,6.8329
44.3681,6.4342,44.3681,18.6356,44.3681,6.6697
44.4370,5.2310,44.4370,18.3967,44.4370,8.2421
44.5058,5.9087,44.5058,16.9213,44.5058,9.8727
44.5747,4.8623,44.5747,15.4236,44.5747,10.3330
44.6436,4.9574,44.6436,13.6581,44.6436,8.8523
44.7125,6.3966,44.7125,11.7649,44.7125,8.4431
44.7814,5.6981,44.7814,12.3810,44.7814,7.1980
44.8503,6.3343,44.8503,15.2675,44.8503,6.7396
44.9192,6.4221,44.9192,17.5823,44.9192,5.3295
44.9881,6.0077,44.9881,17.5795,44.9881,5.1549
45.0570,7.1266,45.0570,12.1418,45.0570,7.8548
45.1259,6.9051,45.1259,7.9551,45.1259,9.5137
45.1948,5.6353,45.1948,5.4772,45.1948,9.0829
45.2637,6.6172,45.2637,6.5248,45.2637,7.5321
45.3326,6.2341,45.3326,5.2888,45.3326,8.3565
45.4015,5.1277,45.4015,4.4978,45.4015,9.7300
45.4704,4.8324,45.4704,4.1822,45.4704,8.9191
45.5393,4.4952,45.5393,4.4449,45.5393,6.4902
45.6082,4.5469,45.6082,5.5447,45.6082,5.8085
45.6771,4.7330,45.6771,6.7662,45.6771,7.6888
45.7459,6.2729,45.7459,5.8156,45.7459,7.6284
45.8148,10.1211,45.8148,4.7774,45.8148,5.9317
45.8837,8.7692,45.8837,5.1690,45.8837,5.0588
45.9526,8.0314,45.9526,3.3393,45.9526,4.7531
46.0215,6.4937,46.0215,4.1655,46.0215,5.6855
46.0904,7.1409,46.0904,2.4557,46.0904,5.7000
46.1593,6.4187,46.1593,1.5044,46.1593,7.5548
46.2282,6.2608,46.2282,1.6479,46.2282,7.4338
46.2971,5.8330,46.2971,2.4626,46.2971,7.7213
46.3660,6.7092,46.3660,2.6745,46.3660,8.3545
46.4349,8.3763,46.4349,2.7590,46.4349,8.1045
46.5038,8.4336,46.5038,2.8307,46.5038,8.3636
46.5727,8.9091,46.5727,4.8203,46.5727,9.4078
46.6416,7.1741,46.6416,3.3866,46.6416,11.8476
46.7105,5.5442,46.7105,2.5371,46.7105,15.0282
46.7794,8.5499,46.7794,2.0089,46.7794,15.0837
46.8483,10.2817,46.8483,3.5832,46.8483,13.3460
46.9172,10.4957,46.9172,5.2904,46.9172,11.1994
46.9860,11.3334,46.9860,6.1249,46.9860,12.7153
47.0549,11.4957,47.0549,6.3135,47.0549,12.9442
47.1238,11.3689,47.1238,4.3791,47.1238,13.8169
47.1927,13.5495,47.1927,5.0944,47.1927,17.8352
47.2616,12.7048,47.2616,8.7989,47.2616,19.0935
47.3305,14.5218,47.3305,9.4469,47.3305,18.7098
47.3994,12.7213,47.3994,7.5087,47.3994,14.4003
47.4683,10.7081,47.4683,7.5134,47.4683,12.2996
47.5372,11.9846,47.5372,7.0447,47.5372,11.0466
47.6061,12.9725,47.6061,7.1738,47.6061,12.4041
47.6750,12.3555,47.6750,8.0917,47.6750,10.6226
47.7439,11.7382,47.7439,6.7853,47.7439,12.3349
47.8128,13.1206,47.8128,6.8385,47.8128,13.2493
47.8817,12.3394,47.8817,7.4918,47.8817,13.1268
47.9506,15.7125,47.9506,10.1194,47.9506,12.4897
48.0195,16.6186,48.0195,9.1024,48.0195,11.4137
48.0884,15.5665,48.0884,11.0258,48.0884,11.2217
48.1573,17.3593,48.1573,13.0103,48.1573,8.9196
48.2261,16.3511,48.2261,14.2576,48.2261,8.4445
48.2950,14.4319,48.2950,13.4989,48.2950,9.0391
48.3639,11.7352,48.3639,14.2083,48.3639,9.3112
48.4328,10.8605,48.4328,12.6417,48.4328,10.5718
48.5017,11.9607,48.5017,16.0098,48.5017,11.5682
48.5706,9.6180,48.5706,18.6776,48.5706,13.5850
48.6395,8.1335,48.6395,20.5355,48.6395,12.3691
48.7084,9.7996,48.7084,23.6746,48.7084,11.7594
48.7773,10.6348,48.7773,25.8373,48.7773,14.3999
48.8462,10.4661,48.8462,24.8954,48.8462,14.2271
48.9151,10.1728,48.9151,24.2381,48.9151,15.1550
48.9840,10.8025,48.9840,19.9488,48.9840,15.0301
49.0529,10.2723,49.0529,18.8454,49.0529,16.7409
49.1218,12.0867,49.1218,18.1416,49.1218,17.2004
49.1907,12.1310,49.1907,18.3734,49.1907,15.6370
49.2596,16.0321,49.2596,16.7324,49.2596,11.4701
49.3285,19.1470,49.3285,16.5160,49.3285,10.0764
49.3974,19.3628,49.3974,17.6376,49.3974,8.0896
49.4662,22.3464,49.4662,19.9341,49.4662,6.1593
49.5351,20.2177,49.5351,18.5482,49.5351,6.1382
49.6040,17.5441,49.6040,15.4752,49.6040,4.7097
49.6729,15.3553,49.6729,16.7313,49.6729,4.2321
49.7418,13.4831,49.7418,16.2166,49.7418,4.6598
49.8107,13.2264,49.8107,18.1992,49.8107,4.6908
49.8796,14.6734,49.8796,16.0347,49.8796,4.6661
49.9485,12.2771,49.9485,14.5273,49.9485,4.4825
50.0174,12.8403,50.0174,15.0108,50.0174,4.6995
50.0863,17.7430,50.0863,14.1755,50.0863,5.7691
50.1552,16.3774,50.1552,9.8594,50.1552,5.9871
50.2241,18.4973,50.2241,7.8075,50.2241,6.9040
50.2930,18.6543,50.2930,6.2741,50.2930,5.8608
50.3619,15.7454,50.3619,6.8445,50.3619,3.8651
50.4308,15.7292,50.4308,6.2067,50.4308,3.6685
50.4997,15.3313,50.4997,5.6253,50.4997,5.3502
50.5686,13.2510,50.5686,6.2667,50.5686,5.2075
50.6375,14.7223,50.6375,6.7015,50.6375,5.1222
50.7063,13.2025,50.7063,9.3475,50.7063,5.9481
50.7752,14.1667,50.7752,10.5240,50.7752,4.8803
50.8441,15.2841,50.8441,9.3251,50.8441,6.2289
50.9130,16.1905,50.9130,7.2367,50.9130,4.0463
50.9819,13.4998,50.9819,5.5692,50.9819,5.4454
51.0508,11.5443,51.0508,4.7030,51.0508,7.3544
51.1197,15.7103,51.1197,5.7439,51.1197,7.2020
51.1886,18.3568,51.1886,6.3635,51.1886,7.8185
51.2575,19.3111,51.2575,6.2531,51.2575,7.8049
51.3264,23.8875,51.3264,5.6830,51.3264,6.0514
51.3953,24.2686,51.3953,7.9071,51.3953,8.8011
51.4642,26.6015,51.4642,7.7279,51.4642,7.9879
51.5331,21.7862,51.5331,7.9514,51.5331,7.5754
51.6020,16.3094,51.6020,7.0744,51.6020,6.4856
51.6709,14.2934,51.6709,6.7849,51.6709,7.2558
51.7398,14.4041,51.7398,6.7353,51.7398,9.4863
51.8087,11.8445,51.8087,6.4994,51.8087,8.1256
51.8776,11.7522,51.8776,5.3375,51.8776,7.3559
51.9464,13.8985,51.9464,6.4915,51.9464,8.4851
52.0153,13.8760,52.0153,6.4993,52.0153,8.9147
52.0842,13.0504,52.0842,7.7583,52.0842,8.0925
,,52.1531,7.0763,52.1531,7.2357
,,52.2220,7.7807,52.2220,8.9984
,,52.2909,9.0111,52.2909,9.1720
,,52.3598,11.1967,52.3598,9.9064
,,52.4287,14.5721,52.4287,9.9717
,,52.4976,14.8056,52.4976,9.4139
,,52.5665,13.5955,52.5665,9.0690
,,52.6354,10.1897,52.6354,7.8760
,,52.7043,8.9530,52.7043,8.8062
,,52.7732,11.1698,52.7732,9.2161
,,52.8421,9.5214,52.8421,9.8456
,,52.9110,7.7496,52.9110,8.3296
,,52.9799,7.7065,52.9799,8.1662
,,53.0488,7.5180,53.0488,9.3341
,,53.1177,8.0008,53.1177,8.9471
,,53.1866,8.7080,53.1866,7.0227
,,53.2554,8.7386,53.2554,7.9917
,,53.3243,11.1785,53.3243,6.6774
,,53.3932,12.6471,53.3932,4.9150
,,53.4621,11.5705,53.4621,5.2780
,,53.5310,12.8913,53.5310,5.7813
,,53.5999,13.1012,53.5999,5.0460
,,53.6688,15.8001,53.6688,5.4165
,,53.7377,19.6362,53.7377,7.1655
,,53.8066,20.6394,53.8066,6.9964
,,53.8755,22.4885,53.8755,7.2047
,,53.9444,22.8351,53.9444,4.7872
,,54.0133,17.6461,54.0133,6.3998
,,54.0822,17.8739,54.0822,6.5470
,,54.1511,18.0001,54.1511,8.9895
,,54.2200,18.3584,54.2200,8.4833
,,54.2889,15.8206,54.2889,11.1327
,,54.3578,15.8410,54.3578,14.0234
,,54.4267,18.5558,54.4267,16.7996
,,54.4955,16.1460,54.4955,18.6329
,,54.5644,14.4496,54.5644,17.4751
,,54.6333,11.4994,54.6333,18.6579
,,54.7022,8.5098,54.7022,16.0714
,,54.7711,8.0291,54.7711,17.9058
,,54.8400,8.1896,54.8400,21.0446
,,54.9089,10.7851,54.9089,18.2879
,,54.9778,10.7416,54.9778,17.1197
,,55.0467,13.3128,55.0467,15.3081
,,55.1156,17.2612,55.1156,11.1145
,,55.1845,17.2164,55.1845,9.9582
,,55.2534,17.8737,55.2534,10.3068
,,55.3223,17.2476,55.3223,11.7129
,,55.3912,12.2117,55.3912,11.0870
,,55.4601,12.2888,,
,,55.5290,11.8178,,
,,55.5979,12.6370,,
,,55.6668,13.1233,,
,,55.7356,14.6641,,
,,55.8045,15.4198,,
,,55.8734,12.4653,,
,,55.9423,10.0038,,
,,56.0112,7.6139,,
,,56.0801,7.8639,,
,,56.1490,6.6741,,
,,56.2179,6.2930,,
,,56.2868,8.0548,,
,,56.3557,6.8261,,
,,56.4246,6.1655,,
,,56.4935,7.3465,,
,,56.5624,6.5118,,
,,56.6313,6.9385,,
,,56.7002,6.1934,,
,,56.7691,5.2019,,
,,56.8380,4.9489,,
,,56.9069,5.0447,,
,,56.9757,6.1381,,
,,57.0446,7.3634,,
,,57.1135,6.1708,,
,,57.1824,7.4266,,
,,57.2513,8.4721,,
,,57.3202,10.0534,,
,,57.3891,12.0925,,
,,57.4580,10.2971,,
,,57.5269,8.5578,,
,,57.5958,9.7679,,
,,57.6647,8.4588,,
,,57.7336,10.1734,,
,,57.8025,12.1094,,
,,57.8714,12.4272,,
,,57.9403,12.9746,,
,,58.0092,12.4456,,
,,58.0781,10.7873,,
,,58.1470,11.0641,,
,,58.2159,14.6656,,
,,58.2847,11.9480,,
,,58.3536,10.1062,,
,,58.4225,10.9581,,
,,58.4914,13.4450,,
,,58.5603,14.7751,,
,,58.6292,16.0222,,
,,58.6981,17.4233,,
,,58.7670,19.3160,,
,,58.8359,18.1589,,
,,58.9048,17.1227,,
,,58.9737,17.4125,,
,,59.0426,15.3870,,
,,59.1115,14.1796,,
,,59.1804,9.7326,,
,,59.2493,8.0495,,
,,59.3182,6.8648,,
,,59.3871,5.5208,,
,,59.4560,4.9240,,
,,59.5248,5.6687,,
,,59.5937,4.2102,,
,,59.6626,5.6819,,
,,59.7315,7.4441,,
,,59.8004,6.8472,,
,,59.8693,5.1731,,
,,59.9382,4.8555,,
,,60.0071,5.3513,,
,,60.0760,7.9745,,
,,60.1449,7.8071,,
,,60.2138,8.5163,,
,,60.2827,8.5056,,
,,60.3516,6.1112,,
,,60.4205,3.9767,,
,,60.4894,5.0876,,
,,60.5583,4.4856,,
,,60.6272,4.9631,,
,,60.6961,5.3109,,
,,60.7649,6.0504,,
,,60.8338,6.0000,,
,,60.9027,6.2688,,
,,60.9716,6.5230,,
,,61.0405,6.4967,,
,,61.1094,8.5891,,
,,61.1783,6.6941,,
,,61.2472,5.1875,,
,,61.3161,6.5690,,
,,61.3850,8.9562,,
,,61.4539,9.0639,,
,,61.5228,10.4450,,
,,61.5917,9.2131,,
,,61.6606,7.8392,,
,,61.7295,9.5424,,
,,61.7984,9.9037,,
,,61.8673,12.3025,,
,,61.9362,12.6098,,
,,62.0050,16.4996,,
,,62.0739,19.3634,,
,,62.1428,21.1372,,
,,62.2117,16.8774,,
,,62.2806,16.5144,,
,,62.3495,13.2482,,
,,62.4184,10.7377,,
,,62.4873,9.0272,,
,,62.5562,8.8700,,
,,62.6251,7.8130,,
,,62.6940,11.5123,,
,,62.7629,11.2375,,
,,62.8318,11.1996,,
,,62.9007,8.5092,,
,,62.9696,10.4685,,
,,63.0385,10.2586,,
,,63.1074,13.6842,,
,,63.1763,12.3989,,
,,63.2451,17.3476,,
,,63.3140,13.3751,,
,,63.3829,12.2132,,
,,63.4518,11.3556,,
,,63.5207,10.5890,,
,,63.5896,10.3590,,
,,63.6585,11.8952,,
,,63.7274,13.0174,,
,,63.7963,13.0457,,
,,63.8652,14.7123,,
,,63.9341,18.5852,,
,,64.0030,16.5425,,
,,64.0719,16.6602,,
,,64.1408,17.5380,,
,,64.2097,15.1734,,
,,64.2786,14.2040,,
,,64.3475,12.9140,,
,,64.4164,10.8439,,
,,64.4852,7.9769,,
,,64.5541,8.0890,,
,,64.6230,8.5684,,
,,64.6919,7.7261,,
,,64.7608,7.4055,,
,,64.8297,6.2372,,
,,64.8986,6.8436,,
,,64.9675,5.0645,,
,,65.0364,5.4800,,
,,65.1053,6.0669,,
,,65.1742,6.8295,,
,,65.2431,6.6349,,
,,65.3120,5.3457,,
,,65.3809,4.3584,,
,,65.4498,4.9068,,
,,65.5187,5.9145,,
,,65.5876,4.8123,,
,,65.6565,6.2352,,
,,65.7253,6.2069,,
,,65.7942,5.6929,,
,,65.8631,4.8456,,
,,65.9320,5.0617,,
,,66.0009,9.2697,,
,,66.0698,11.0389,,
,,66.1387,10.0611,,
,,66.2076,8.8475,,
,,66.2765,7.4110,,
,,66.3454,6.6555,,
,,66.4143,6.8189,,
,,66.4832,9.1510,,
,,66.5521,13.4633,,
,,66.6210,19.2861,,
,,66.6899,22.0261,,
,,66.7588,24.0636,,
,,66.8277,22.3016,,
,,66.8966,16.8081,,
,,66.9655,16.4986,,
,,67.0343,15.3365,,
,,67.1032,12.5842,,
,,67.1721,13.2272,,
,,67.2410,13.8129,,
,,67.3099,16.9844,,
,,67.3788,14.2385,,
,,67.4477,17.7633,,
,,67.5166,18.8321,,
,,67.5855,22.7153,,
,,67.6544,25.4918,,
,,67.7233,25.6836,,
,,67.7922,20.9931,,
,,67.8611,18.3419,,
,,67.9300,17.3389,,
,,67.9989,13.5203,,
,,68.0678,14.1138,,
,,68.1367,15.8335,,
,,68.2056,13.0930,,
,,68.2744,10.8610,,
,,68.3433,11.5348,,
,,68.4122,10.4992,,
,,68.4811,12.3063,,
,,68.5500,12.7802,,
,,68.6189,15.2193,,
,,68.6878,12.8326,,
,,68.7567,12.8444,,
,,68.8256,13.3448,,
,,68.8945,14.6257,,
,,68.9634,17.6715,,
,,69.0323,20.1207,,
,,69.1012,22.9902,,
,,69.1701,23.9961,,
,,69.2390,22.0657,,
,,69.3079,24.0217,,
,,69.3768,22.5788,,
,,69.4457,23.2417,,
,,69.5145,21.1764,,
,,69.5834,17.8503,,
,,69.6523,17.3989,,
,,69.7212,14.4251,,
,,69.7901,12.7042,,
,,69.8590,13.2130,,
,,69.9279,13.2347,,
,,69.9968,13.8208,,
,,70.0657,14.6755,,
,,70.1346,11.7844,,
,,70.2035,9.4194,,
,,70.2724,9.5482,,
,,70.3413,8.3805,,
,,70.4102,8.4382,,
,,70.4791,7.3269,,
,,70.5480,5.7432,,
,,70.6169,7.5671,,
,,70.6858,6.3225,,
,,70.7546,7.0237,,
,,70.8235,6.4676,,
,,70.8924,5.2056,,
,,70.9613,5.7711,,
,,71.0302,5.6321,,
,,71.0991,7.1097,,
,,71.1680,5.5864,,
,,71.2369,5.5984,,
,,71.3058,6.0236,,
,,71.3747,4.9570,,
,,71.4436,4.8239,,
,,71.5125,6.3304,,
,,71.5814,6.4790,,
,,71.6503,5.4401,,
,,71.7192,7.9617,,
,,71.7881,7.2528,,
,,71.8570,8.6409,,
,,71.9259,10.0192,,
,,71.9948,12.7959,,
,,72.0636,15.7755,,
,,72.1325,20.1199,,
,,72.2014,23.9261,,
,,72.2703,22.2960,,
,,72.3392,17.3032,,
,,72.4081,14.5791,,
,,72.4770,11.5410,,
,,72.5459,9.2039,,
,,72.6148,11.6005,,
,,72.6837,7.0380,,
,,72.7526,6.4385,,
,,72.8215,8.7030,,
,,72.8904,9.7151,,
,,72.9593,7.8808,,
,,73.0282,7.3885,,
,,73.0971,5.9677,,
,,73.1660,5.6770,,
,,73.2348,7.0624,,
,,73.3037,5.2012,,
,,73.3726,6.7916,,
,,73.4415,6.4377,,
,,73.5104,8.8163,,
,,73.5793,9.1106,,
,,73.6482,8.2451,,
,,73.7171,8.3303,,
,,73.7860,6.5685,,
,,73.8549,7.4002,,
,,73.9238,7.3126,,
,,73.9927,11.2823,,
,,74.0616,11.4394,,
,,74.1305,11.6462,,
,,74.1994,8.7675,,
,,74.2683,8.9078,,
,,74.3372,9.8703,,
,,74.4061,11.9216,,
,,74.4750,10.9202,,
,,74.5438,10.5854,,
,,74.6127,11.1736,,
,,74.6816,9.8630,,
,,74.7505,11.0921,,
,,74.8194,11.0502,,
,,74.8883,10.2967,,
,,74.9572,8.0005,,
,,75.0261,7.1131,,
,,75.0950,7.3204,,
,,75.1639,6.4858,,
,,75.2328,7.7201,,
