X0,Y0,X1,Y1,X2,Y2,X3,Y3
15.7768,3.0859,15.7768,3.8454,15.7768,1.9247,15.7768,16.7615
15.8457,4.0260,15.8457,4.0167,15.8457,4.2422,15.8457,15.3738
15.9146,6.6465,15.9146,5.8090,15.9146,4.7766,15.9146,11.5329
15.9835,7.6138,15.9835,8.3662,15.9835,5.3082,15.9835,7.5321
16.0524,6.2451,16.0524,11.6275,16.0524,5.8789,16.0524,6.5178
16.1213,6.2604,16.1213,12.8936,16.1213,5.3520,16.1213,5.8441
16.1902,4.8128,16.1902,12.0897,16.1902,5.3963,16.1902,6.1530
16.2591,3.5090,16.2591,8.2275,16.2591,4.1595,16.2591,7.0080
16.3280,4.4347,16.3280,5.5385,16.3280,3.2305,16.3280,8.8028
16.3969,4.4303,16.3969,4.8063,16.3969,3.1773,16.3969,5.9763
16.4658,4.7691,16.4658,2.8209,16.4658,3.9573,16.4658,3.3523
16.5347,8.9969,16.5347,1.3104,16.5347,3.6416,16.5347,2.5699
16.6036,11.8978,16.6036,0.7720,16.6036,2.7843,16.6036,2.0407
16.6725,10.9125,16.6725,2.3889,16.6725,2.1573,16.6725,1.5324
16.7414,11.3059,16.7414,3.5963,16.7414,2.7173,16.7414,1.1971
16.8103,8.9544,16.8103,5.3562,16.8103,1.9813,16.8103,1.1385
16.8792,8.8220,16.8792,5.4700,16.8792,1.4786,16.8792,1.3462
16.9480,7.4039,16.9480,7.1285,16.9480,2.0190,16.9480,1.4478
17.0169,6.5594,17.0169,4.7818,17.0169,2.6186,17.0169,2.2202
17.0858,5.3449,17.0858,6.1319,17.0858,3.2419,17.0858,2.9978
17.1547,7.9754,17.1547,9.6624,17.1547,4.4663,17.1547,4.3429
17.2236,10.1574,17.2236,12.7440,17.2236,5.4066,17.2236,4.8513
17.2925,10.0912,17.2925,13.1770,17.2925,6.3076,17.2925,4.4143
17.3614,8.6531,17.3614,10.3773,17.3614,7.8658,17.3614,4.2125
17.4303,5.5545,17.4303,7.3893,17.4303,10.7390,17.4303,3.5881
17.4992,4.2607,17.4992,7.2527,17.4992,15.4208,17.4992,4.0268
17.5681,7.1812,17.5681,7.2524,17.5681,22.3362,17.5681,4.9022
17.6370,7.6239,17.6370,4.3647,17.6370,21.4665,17.6370,5.6956
17.7059,7.3124,17.7059,5.6518,17.7059,26.7813,17.7059,5.9147
17.7748,5.6450,17.7748,10.4070,17.7748,22.7742,17.7748,6.5607
17.8437,6.7105,17.8437,19.9836,17.8437,15.6229,17.8437,8.2449
17.9126,9.0284,17.9126,26.5995,17.9126,10.4815,17.9126,12.9461
17.9815,8.9904,17.9815,28.6984,17.9815,9.6204,17.9815,15.1830
18.0504,9.3447,18.0504,25.1085,18.0504,8.8254,18.0504,16.7152
18.1193,11.3368,18.1193,17.8792,18.1193,12.3707,18.1193,16.0705
18.1881,17.2591,18.1881,10.6106,18.1881,15.7192,18.1881,10.0837
18.2570,14.6964,18.2570,5.1674,18.2570,18.5785,18.2570,8.8789
18.3259,11.7905,18.3259,3.7671,18.3259,22.1209,18.3259,15.9626
18.3948,7.0338,18.3948,4.9974,18.3948,21.3358,18.3948,25.3926
18.4637,6.4957,18.4637,5.2054,18.4637,18.5128,18.4637,35.7229
18.5326,6.4635,18.5326,4.2830,18.5326,15.8497,18.5326,46.1648
18.6015,6.9613,18.6015,5.6348,18.6015,13.1363,18.6015,38.8838
18.6704,6.6543,18.6704,5.6803,18.6704,9.3572,18.6704,30.7656
18.7393,5.4273,18.7393,7.1657,18.7393,9.7683,18.7393,32.4271
18.8082,4.2699,18.8082,10.6483,18.8082,6.9535,18.8082,34.7191
18.8771,3.9534,18.8771,10.8908,18.8771,7.0630,18.8771,25.5570
18.9460,5.0304,18.9460,8.8184,18.9460,7.0768,18.9460,15.4369
19.0149,5.6169,19.0149,4.3555,19.0149,11.7858,19.0149,11.9944
19.0838,5.7729,19.0838,2.8893,19.0838,17.4040,19.0838,12.3369
19.1527,11.2037,19.1527,3.5703,19.1527,21.0864,19.1527,11.0397
19.2216,12.6248,19.2216,3.8538,19.2216,22.4423,19.2216,7.2692
19.2905,14.2625,19.2905,7.7394,19.2905,28.4328,19.2905,4.5545
19.3594,10.9480,19.3594,13.5095,19.3594,32.9249,19.3594,5.6494
19.4282,8.0584,19.4282,21.6289,19.4282,34.8515,19.4282,7.2420
19.4971,4.7941,19.4971,25.0488,19.4971,28.0544,19.4971,10.8349
19.5660,2.5319,19.5660,26.8025,19.5660,19.8713,19.5660,17.3722
19.6349,3.0211,19.6349,21.6485,19.6349,13.3786,19.6349,23.1642
19.7038,5.3105,19.7038,15.5084,19.7038,11.4075,19.7038,30.8865
19.7727,5.1866,19.7727,10.8109,19.7727,11.7947,19.7727,32.5930
19.8416,5.2629,19.8416,6.5680,19.8416,11.4127,19.8416,24.3968
19.9105,6.1764,19.9105,4.9156,19.9105,10.0168,19.9105,16.0664
19.9794,4.8602,19.9794,3.9204,19.9794,11.0875,19.9794,11.0767
20.0483,3.2184,20.0483,2.6137,20.0483,11.0178,20.0483,6.1662
20.1172,3.2083,20.1172,2.3264,20.1172,8.8413,20.1172,2.6063
20.1861,2.8442,20.1861,3.2635,20.1861,8.5659,20.1861,1.2034
20.2550,1.7944,20.2550,5.8445,20.2550,8.2796,20.2550,0.5571
20.3239,0.7819,20.3239,8.9865,20.3239,8.3936,20.3239,1.8136
20.3928,1.0237,20.3928,14.1994,20.3928,9.8502,20.3928,4.0566
20.4617,1.6218,20.4617,18.1756,20.4617,7.4197,20.4617,7.0575
20.5306,1.7367,20.5306,14.2490,20.5306,7.2122,20.5306,11.4852
20.5995,3.3532,20.5995,10.3353,20.5995,4.5655,20.5995,12.8284
20.6684,4.8210,20.6684,5.3901,20.6684,2.5589,20.6684,9.7062
20.7372,5.9195,20.7372,3.9275,20.7372,1.5918,20.7372,5.5369
20.8061,6.7730,20.8061,2.0340,20.8061,2.1343,20.8061,2.8846
20.8750,10.3929,20.8750,2.7672,20.8750,2.9586,20.8750,4.0413
20.9439,13.3906,20.9439,4.2441,20.9439,2.3404,20.9439,6.1307
21.0128,9.0748,21.0128,4.3770,21.0128,3.7411,21.0128,10.0102
21.0817,4.8855,21.0817,3.1163,21.0817,5.4250,21.0817,14.6978
21.1506,2.4315,21.1506,2.4013,21.1506,6.8548,21.1506,19.8019
21.2195,1.2790,21.2195,2.0198,21.2195,7.7471,21.2195,27.5869
21.2884,1.1858,21.2884,3.3464,21.2884,7.3118,21.2884,41.3042
21.3573,1.2985,21.3573,5.0395,21.3573,8.4928,21.3573,46.1979
21.4262,1.9800,21.4262,8.0030,21.4262,9.7447,21.4262,50.1431
21.4951,2.5909,21.4951,8.5396,21.4951,10.0657,21.4951,35.1938
21.5640,2.4086,21.5640,8.5887,21.5640,13.5637,21.5640,24.2607
21.6329,3.0408,21.6329,10.4049,21.6329,15.3125,21.6329,15.5401
21.7018,3.0383,21.7018,11.3596,21.7018,15.0819,21.7018,11.1385
21.7707,2.8451,21.7707,7.9291,21.7707,15.8195,21.7707,7.4827
21.8396,5.0872,21.8396,9.9094,21.8396,17.7808,21.8396,3.6783
21.9085,6.1652,21.9085,10.4595,21.9085,14.3702,21.9085,3.1079
21.9773,9.6826,21.9773,10.7247,21.9773,11.3363,21.9773,3.0277
22.0462,10.5830,22.0462,9.9180,22.0462,9.0514,22.0462,3.0337
22.1151,8.1676,22.1151,8.9318,22.1151,6.9513,22.1151,6.2860
22.1840,8.3201,22.1840,7.9523,22.1840,4.5820,22.1840,6.5423
22.2529,6.4774,22.2529,10.2962,22.2529,3.3601,22.2529,6.5606
22.3218,10.6549,22.3218,16.9544,22.3218,3.6385,22.3218,7.1108
22.3907,10.5854,22.3907,20.9935,22.3907,4.4746,22.3907,10.9540
22.4596,14.1217,22.4596,26.0103,22.4596,3.6368,22.4596,15.3240
22.5285,18.8769,22.5285,29.1327,22.5285,2.0487,22.5285,25.9358
22.5974,20.4934,22.5974,19.8437,22.5974,2.5665,22.5974,30.7748
22.6663,19.1398,22.6663,17.0395,22.6663,2.3999,22.6663,28.5543
22.7352,17.4064,22.7352,16.7120,22.7352,5.0692,22.7352,16.1297
22.8041,16.7692,22.8041,14.9051,22.8041,6.6947,22.8041,9.8155
22.8730,16.2304,22.8730,8.0475,22.8730,6.8819,22.8730,4.5591
22.9419,21.5182,22.9419,5.3804,22.9419,6.7783,22.9419,3.6916
23.0108,25.5346,23.0108,5.1254,23.0108,5.9520,23.0108,5.2934
23.0797,29.1572,23.0797,4.3870,23.0797,4.2295,23.0797,5.0166
23.1486,23.7290,23.1486,3.1899,23.1486,4.0188,23.1486,3.6754
23.2174,19.6779,23.2174,5.5948,23.2174,5.2794,23.2174,4.2124
23.2863,17.1858,23.2863,8.2988,23.2863,10.0465,23.2863,3.7240
23.3552,16.4409,23.3552,9.2641,23.3552,13.4902,23.3552,1.9367
23.4241,14.7221,23.4241,11.3096,23.4241,15.0072,23.4241,1.9295
23.4930,9.6295,23.4930,11.6428,23.4930,13.1286,23.4930,3.3555
23.5619,10.1391,23.5619,10.4182,23.5619,8.2264,23.5619,5.0073
23.6308,10.1051,23.6308,9.4325,23.6308,8.7433,23.6308,3.2825
23.6997,10.5219,23.6997,10.6609,23.6997,9.4334,23.6997,4.3265
23.7686,9.5147,23.7686,9.7727,23.7686,10.7853,23.7686,6.7997
