X0,Y0,X1,Y1,X2,Y2,X3,Y3,X4,Y4
16.1902,3.7930,16.1902,4.5619,16.1902,3.0598,16.1902,2.4959,16.1902,1.58735
16.2591,3.8350,16.2591,3.7155,16.2591,2.8577,16.2591,2.1850,16.2591,1.30454
16.3280,5.1256,16.3280,3.6546,16.3280,1.4901,16.3280,2.3558,16.3280,1.28217
16.3969,6.7877,16.3969,3.9993,16.3969,1.9229,16.3969,1.9733,16.3969,1.07860
16.4658,8.1306,16.4658,3.9929,16.4658,1.7708,16.4658,1.9097,16.4658,1.43032
16.5347,7.6427,16.5347,4.9221,16.5347,1.8365,16.5347,2.7262,16.5347,1.75384
16.6036,7.3339,16.6036,5.8805,16.6036,1.9472,16.6036,2.0244,16.6036,1.77913
16.6725,5.4981,16.6725,5.4783,16.6725,1.6335,16.6725,1.8565,16.6725,2.14651
16.7414,4.4462,16.7414,4.0408,16.7414,1.4705,16.7414,1.8262,16.7414,3.62123
16.8103,3.3118,16.8103,3.7133,16.8103,1.2301,16.8103,2.1658,16.8103,2.51008
16.8792,2.8206,16.8792,1.9153,16.8792,1.3963,16.8792,2.2642,16.8792,2.56693
16.9480,3.0790,16.9480,1.7365,16.9480,1.2806,16.9480,2.6535,16.9480,3.40089
17.0169,1.8063,17.0169,1.3047,17.0169,1.2617,17.0169,3.1783,17.0169,3.31072
17.0858,1.3442,17.0858,1.7425,17.0858,1.5886,17.0858,2.4877,17.0858,4.90838
17.1547,1.3730,17.1547,1.7129,17.1547,3.2015,17.1547,2.5846,17.1547,4.77893
17.2236,1.5490,17.2236,1.7896,17.2236,4.0111,17.2236,1.9841,17.2236,5.15536
17.2925,2.0817,17.2925,1.6949,17.2925,4.4350,17.2925,2.0725,17.2925,3.82607
17.3614,2.7330,17.3614,1.2286,17.3614,5.0395,17.3614,2.0041,17.3614,2.24889
17.4303,2.8236,17.4303,1.6793,17.4303,3.3911,17.4303,2.2163,17.4303,1.72579
17.4992,3.3984,17.4992,1.6219,17.4992,2.5155,17.4992,2.3849,17.4992,2.11606
17.5681,4.3472,17.5681,1.8484,17.5681,2.1782,17.5681,3.1936,17.5681,1.94018
17.6370,4.8958,17.6370,2.4640,17.6370,2.6064,17.6370,2.5666,17.6370,2.37111
17.7059,5.5584,17.7059,3.4561,17.7059,2.6249,17.7059,2.4566,17.7059,1.13642
17.7748,5.4867,17.7748,3.8325,17.7748,3.0393,17.7748,2.5839,17.7748,1.03849
17.8437,5.8732,17.8437,4.3806,17.8437,3.4177,17.8437,2.2087,17.8437,0.83170
17.9126,4.6611,17.9126,3.7896,17.9126,2.2865,17.9126,1.9029,17.9126,0.72835
17.9815,4.1374,17.9815,2.7833,17.9815,1.4525,17.9815,1.3703,17.9815,0.41929
18.0504,3.2118,18.0504,2.0881,18.0504,1.1982,18.0504,0.9766,18.0504,0.66462
18.1193,2.5218,18.1193,2.0162,18.1193,1.5356,18.1193,0.8426,18.1193,0.83808
18.1881,2.3751,18.1881,2.1756,18.1881,1.2707,18.1881,0.5380,18.1881,0.50485
18.2570,1.9686,18.2570,1.5394,18.2570,1.0634,18.2570,0.7672,18.2570,0.55975
18.3259,1.9970,18.3259,1.5447,18.3259,0.8410,18.3259,1.7977,18.3259,0.49823
18.3948,1.4162,18.3948,0.9556,18.3948,1.3072,18.3948,1.9885,18.3948,1.01950
18.4637,1.7062,18.4637,1.1090,18.4637,1.5405,18.4637,1.7620,18.4637,0.76706
18.5326,0.6564,18.5326,1.4241,18.5326,1.8767,18.5326,1.5382,18.5326,1.01803
18.6015,0.6620,18.6015,1.3600,18.6015,1.2520,18.6015,1.2004,18.6015,1.16095
18.6704,0.8650,18.6704,1.1564,18.6704,1.1392,18.6704,1.1460,18.6704,0.96409
18.7393,1.2843,18.7393,1.5626,18.7393,2.0286,18.7393,1.3739,18.7393,0.92524
18.8082,1.0110,18.8082,1.7226,18.8082,2.8170,18.8082,2.1437,18.8082,1.90387
18.8771,0.8166,18.8771,1.3511,18.8771,3.9364,18.8771,1.7920,18.8771,1.44744
