,condition,sample_num,cell_a,cell_b,edge_angle_rad,mean_intensity,mean_int_minus_bkgd,mean_int_no_verts,mean_int_no_verts_minus_bkgd
10137,wt,09,123,104,0.9021067479216458,14.826271186440678,9.000507260279335,14.472527472527473,8.646763546366131
10138,wt,09,123,108,1.37521564698507,12.087551299589604,6.261787373428262,9.040712468193384,3.214948542032041
10139,wt,09,123,88,0.22347660114063303,14.663817663817664,8.83805373765632,9.88888888888889,4.063124962727547
10140,wt,09,124,109,0.564083721049657,14.692405063291138,8.866641137129797,12.406181015452539,6.580417089291196
10141,wt,09,124,115,1.3397056595989993,13.218487394957982,7.39272346879664,8.97872340425532,3.152959478093977
10142,wt,09,124,95,0.20304521725346492,17.62897526501767,11.803211338856325,,
10143,wt,09,125,105,0.5994524848417375,13.395876288659794,7.570112362498452,10.777059773828755,4.951295847667413
10144,wt,09,125,109,0.6049024029354126,12.66764705882353,6.841883132662187,9.222222222222221,3.396458296060879
10145,wt,09,125,124,1.467003986337854,11.240428790199081,5.414664864037738,7.935975609756097,2.1102116835947546
10146,wt,09,126,106,0.5900602138124775,14.815668202764977,8.989904276603635,12.865313653136532,7.039549726975189
10147,wt,09,126,113,0.8663022625526788,16.264248704663213,10.43848477850187,7.5,1.6742360738386575
10148,wt,09,127,97,0.5585993153435624,12.236130867709814,6.410366941548472,9.697860962566844,3.872097036405502
10149,wt,09,127,114,1.0915857720570785,12.44225721784777,6.616493291686427,9.705069124423963,3.87930519826262
10150,wt,09,127,122,1.2753554896511765,13.778280542986426,7.952516616825084,9.654320987654321,3.8285570614929787
10151,wt,09,128,110,0.215357699697738,16.99099099099099,11.165227064829647,13.368731563421829,7.542967637260486
10152,wt,09,128,112,0.842478945803713,12.613832853025936,6.788068926864594,7.495774647887324,1.6700107217259816
10153,wt,09,128,122,1.3734007669450157,11.79182879377432,5.966064867612977,9.053333333333333,3.2275694071719903
10154,wt,09,129,113,0.07612380322052725,14.227272727272727,8.401508801111383,13.601731601731602,7.77596767557026
10155,wt,09,129,120,1.3507346241613314,12.077380952380953,6.25161702621961,8.052790346907994,2.2270264207466512
10156,wt,09,129,126,1.5385494443596428,10.993865030674847,5.168101104513505,7.099173553719008,1.2734096275576654
10157,wt,09,130,107,0.3185556770880671,11.717037037037038,5.891273110875695,11.00864553314121,5.182881606979868
10158,wt,09,130,111,1.0111147607916178,10.440579710144927,4.614815783983585,8.90643274853801,3.0806688223766683
10159,wt,09,130,114,1.2490457723982544,10.727272727272727,4.901508801111384,7.60655737704918,1.7807934508878374
10160,wt,09,131,102,0.04647813135100294,12.705298013245033,6.87953408708369,10.130081300813009,4.304317374651666
10161,wt,09,131,106,0.5685245477310401,14.4079754601227,8.582211533961356,13.666666666666666,7.8409027405053235
10162,wt,09,131,115,1.3258176636680326,17.29375,11.467986073838656,12.159420289855072,6.33365636369373
10163,wt,09,131,126,1.5707963267948966,12.008097165991902,6.18233323983056,9.65137614678899,3.825612220627648
10164,wt,09,132,104,0.18648690166721676,14.834464043419267,9.008700117257924,13.302564102564103,7.476800176402761
10165,wt,09,132,117,1.0111147607916178,11.073394495412844,5.247630569251501,9.462783171521036,3.637019245359693
10166,wt,09,132,123,1.4940244355251187,12.64819587628866,6.822431950127318,9.817567567567568,3.991803641406226
10167,wt,09,133,130,1.373400766945016,12.31636863823934,6.490604712077997,10.73753280839895,4.911768882237607
10168,wt,09,133,111,0.7604033697785282,13.518248175182482,7.692484249021139,12.098591549295774,6.2728276231344315
10169,wt,09,133,116,0.2679104224233395,10.959785522788204,5.134021596626861,9.455882352941176,3.630118426779833
10170,wt,09,134,128,1.4141944498128811,10.0,4.1742360738386575,7.379765395894428,1.5540014697330857
10171,wt,09,134,112,0.04874185130993158,11.77112676056338,5.9453628344020375,7.732510288065844,1.906746361904501
10172,wt,09,134,120,1.0714496051147666,11.746955345060893,5.921191418899551,7.82089552238806,1.9951315962267175
10173,wt,09,135,133,1.5633337787596477,8.81787330316742,2.992109377006078,6.8351449275362315,1.009381001374889
10174,wt,09,135,103,0.7853981633974483,13.575153374233128,7.749389448071786,10.782747603833865,4.956983677672523
10175,wt,09,135,116,0.35523086204668164,16.06875,10.242986073838658,13.414965986394558,7.589202060233215
